year,month,week,weekday,date_str,dish_type,dish_name,menu_type,source_file,source_sheet,detected_category
2025,12,50,3.0,10/12,timbal_alt_2,Pasta timbal med baconsås timbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,4.0,11/12,a_kost_alt_1,Gulaschsoppa på nötfärs,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,4.0,11/12,a_kost_alt_2,Pasta* med baconsås och sallad,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,4.0,11/12,grov_pate_alt_1,Gulaschsopp på nötfärs paté,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,4.0,11/12,grov_pate_alt_2,Pasta* med baconsås paté och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,4.0,11/12,timbal_alt_1,Gulaschsoppa timbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,4.0,11/12,timbal_alt_2,Pasta timbal med baconsås timbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,a_kost_alt_1,Dansk Sjömansbiff - inkl potatis,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,a_kost_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,grov_pate_alt_1,Dansk Sjömansbiff - inkl potatis,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,grov_pate_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,timbal_alt_1,"Dansk sjömansbiff timbal, broccoli och rödbetor",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,timbal_alt_2,Korv Stroganoff timbal med ristimbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,a_kost_alt_1,"Fiskgratäng Florentine, potatis* och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,a_kost_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,grov_pate_alt_1,"Fiskgratäng Florentine, potatis* och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,grov_pate_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,timbal_alt_1,Fiskgratäng Florentine timbal potatismos och grönsak,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,timbal_alt_2,Korv Stroganoff timbal med ristimbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,a_kost_alt_1,"Slottsstek med gräddsås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,a_kost_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,grov_pate_alt_1,"Slottsstek paté med gräddsås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,grov_pate_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,timbal_alt_1,"Slottsstek timbal med gräddsås, blomkålsmos och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,50,5.0,12/12,timbal_alt_2,"Korv Stroganoff timbal, ris och grönsakstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet50,menu_nutrition
2025,12,51,,,a_kost_alt_1,"Köttbullar med gräddsås, potatis* och pressgurka",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,,,a_kost_alt_2,Raggmunk med bacon och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,,,grov_pate_alt_1,"Köttbullar med gräddsås, potatis* och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,,,grov_pate_alt_2,Raggmunk med fläskpaté och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,,,timbal_alt_1,"Köttbullar timbal med gräddsås, potatismos och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,,,timbal_alt_2,"Raggmunk timbal med timbalbacon, grönsaker och lingonsås",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,2.0,16/12,a_kost_alt_1,"Kokt fiskfilé med ägg- och persiljesås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,2.0,16/12,a_kost_alt_2,Raggmunk med bacon och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,2.0,16/12,grov_pate_alt_1,"Kokt fiskfilé med ägg- och persiljesås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,2.0,16/12,grov_pate_alt_2,Raggmunk med fläskpaté och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,2.0,16/12,timbal_alt_1,"Torsktimbal, ägg- och persiljesås, solskensmos, grönsakstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,2.0,16/12,timbal_alt_2,"Raggmunk timbal med timbalbacon, grönsaker och lingonsås",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,3.0,17/12,a_kost_alt_1,Flygande Jacob med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,3.0,17/12,a_kost_alt_2,Lasagne med sallad,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,3.0,17/12,grov_pate_alt_1,Flygande Jacob paté med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,3.0,17/12,grov_pate_alt_2,Lasagne med grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,3.0,17/12,timbal_alt_1,Flygande Jacob timbal med ristimbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,3.0,17/12,timbal_alt_2,Lasagnetimbal med grönsakstimbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,4.0,18/12,a_kost_alt_1,Ärtsoppa med fläsk,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,4.0,18/12,a_kost_alt_2,Lasagne med sallad,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,4.0,18/12,grov_pate_alt_1,Ärtsoppa med patéfläsk,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,4.0,18/12,grov_pate_alt_2,Lasagne med grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,4.0,18/12,timbal_alt_1,Ärtsoppa slät med timbalfläsk,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,4.0,18/12,timbal_alt_2,Lasagnetimbal med grönsakstimbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,a_kost_alt_1,"Köttfärslimpa med kokt potatis*, brunsås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,a_kost_alt_2,"Stekt fläsk med löksås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,grov_pate_alt_1,"Köttfärslimpa med kokt potatis*, brunsås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,grov_pate_alt_2,"Stekt fläskpaté med löksås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,timbal_alt_1,"Järptimbal, brunsås , potatismos, grönsakstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,timbal_alt_2,"Stekt fläsktimbal med löksås slät, potatismos och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,a_kost_alt_1,"Panerad torsk med dillmajonnäs, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,a_kost_alt_2,"Stekt fläsk med löksås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,grov_pate_alt_1,"Panerad torsk med dillmajonnäs, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,grov_pate_alt_2,"Stekt fläskpaté med löksås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,timbal_alt_1,"Panerad torsktimbal med potatismos, dillmajonnäs slät och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,timbal_alt_2,"Stekt fläsktimbal med löksås slät, potatismos och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,a_kost_alt_1,"Stekt kycklingfilé med smörstekt potatis*, dragonsås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,a_kost_alt_2,"Stekt fläsk med löksås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,grov_pate_alt_1,"Stekt kycklingpaté med smörstekt potatis*, dragonsås och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,grov_pate_alt_2,"Stekt fläskpaté med löksås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,timbal_alt_1,"Stekt kycklingtimbal med klyftpotatis, dragonsås slät och grönsakstimb",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,51,5.0,19/12,timbal_alt_2,"Stekt fläsktimbal med löksås slät, potatismos och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet51,menu_nutrition
2025,12,52,,,a_kost_alt_1,"Schnitzel med brunsås, stekt potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,,,a_kost_alt_2,"Fiskgratäng med dill, potatismos* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,,,grov_pate_alt_1,"Schnitzel paté, brunsås, stekt potatis*, kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,,,grov_pate_alt_2,"Fiskgratäng med dill, potatismos* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,,,timbal_alt_1,"Schnitzel timbal, stekt potatis, brunsås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,,,timbal_alt_2,"Fiskgratäng med dill timbal, potatismos och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,2.0,23/12,a_kost_alt_1,"Revbensspjäll med gräddsås, kokt potatis* och rödkål",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,2.0,23/12,a_kost_alt_2,"Fiskgratäng med dill, potatismos* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,2.0,23/12,grov_pate_alt_1,"Revbensspjäll paté, gräddsås, potatis*, rödkål",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,2.0,23/12,grov_pate_alt_2,"Fiskgratäng med dill, potatismos* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,2.0,23/12,timbal_alt_1,"Revbensspjäll timbal, gräddsås, ärtgrönt mos, rödkål",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,2.0,23/12,timbal_alt_2,"Fiskgratäng med dill timbal, potatismos, grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,3.0,24/12,a_kost_alt_1,Jultallrik med julens varma godsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,3.0,24/12,grov_pate_alt_1,Jultallrik varm paté,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,3.0,24/12,timbal_alt_1,Jultallrik varm timbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,4.0,25/12,a_kost_alt_1,"Kokt lutfisk med potatis*, skånsk senapssås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,4.0,25/12,a_kost_alt_2,"Julkorv med rotmos*, pepparrotssås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,4.0,25/12,grov_pate_alt_1,"Kokt lutfisk med potatis*, skånsk senapssås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,4.0,25/12,grov_pate_alt_2,"Julkorv med rotmos*, pepparrotssås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,4.0,25/12,timbal_alt_1,"Kokt lutfisk timbal, skånsk senapssås, potatismos och grönsakstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,4.0,25/12,timbal_alt_2,"Julkorv timbal med solskensmos, pepparrotssås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,a_kost_alt_1,Burgundisk köttgryta med stekt kulpotatis* och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,a_kost_alt_2,"Julkorv med rotmos*, pepparrotssås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,grov_pate_alt_1,Burgundisk köttgryta paté med stekt kulpotatis* och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,grov_pate_alt_2,"Julkorv med rotmos*, pepparrotssås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,timbal_alt_1,Burgundisk köttgryta timbal med potatismos och grönsak,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,timbal_alt_2,"Julkorv timbal med solskensmos, pepparrotssås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,a_kost_alt_1,"Fisk med täcke, kokt potatis* och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,a_kost_alt_2,Sötsur kycklinggryta med ris* och grönsak,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,grov_pate_alt_1,"Fisk med täcke, kokt potatis* och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,grov_pate_alt_2,Sötsur kycklinggryta paté med ris* och grönsak,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,timbal_alt_1,"Fisk med täcke timbal, grönsaktimbal och torghandlarmos",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,timbal_alt_2,Sötsur kycklinggryta timbal med ristimbal och grönsak,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,a_kost_alt_1,"Kåldolmar, gräddsås, potatis och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,a_kost_alt_2,Sötsur kycklinggryta med ris* och grönsak,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,grov_pate_alt_1,"Kåldolmar, gräddsås, potatis och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,grov_pate_alt_2,Sötsur kycklinggryta paté med ris* och grönsak,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,timbal_alt_1,"Kåldolmar/pudding timbal med potatismos, gräddsås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,12,52,5.0,26/12,timbal_alt_2,Sötsur kycklinggryta timbal med ristimbal och grönsak,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet52,menu_nutrition
2025,1,2,2.0,7/1,dagens_lunch,Kökets val,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet1,menu_nutrition
2025,1,2,2.0,7/1,vegetarisk_lunch,Kökets val vegetariskt,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet1,menu_nutrition
2025,1,2,3.0,8/1,dagens_lunch,Thaigryta med kyckling serveras med nudlar,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet1,menu_nutrition
2025,1,2,3.0,8/1,vegetarisk_lunch,Choladesgryta serveras med nudlar,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet1,menu_nutrition
2025,1,2,4.0,9/1,dagens_lunch,Sprödbakad torsk serveras med potatis och remouladsås,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet1,menu_nutrition
2025,1,2,4.0,9/1,vegetarisk_lunch,Grönsakspaj,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet1,menu_nutrition
2025,1,2,5.0,10/1,dagens_lunch,Spaghetti med köttfärssås,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet1,menu_nutrition
2025,1,2,5.0,10/1,vegetarisk_lunch,Spaghetti med färssås,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet1,menu_nutrition
2025,1,3,,,dagens_lunch,Nasi Goreng serveras med kall sås,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,,,vegetarisk_lunch,Kökets val vegetariskt,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,2.0,14/1,dagens_lunch,"Fiskburgare serveras med bröd, mos och remoulad (fsk ej bröd)",skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,2.0,14/1,vegetarisk_lunch,"Quornburgare med bröd, mos och remoulad (fsk ej bröd)",skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,3.0,15/1,dagens_lunch,Pasta serveras med broccoli- och kycklingsås,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,3.0,15/1,vegetarisk_lunch,Mac n´cheese med grönt,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,4.0,16/1,dagens_lunch,Ärtsoppa                     pannkaka och sylt,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,4.0,16/1,vegetarisk_lunch,Currykryddad Grönsakssoppa  pannkaka och sylt,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,5.0,17/1,dagens_lunch,Tikka Masala serveras med ris,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,3,5.0,17/1,vegetarisk_lunch,Vegetarisk Tikka Masala serveras med ris,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet2,menu_nutrition
2025,1,4,,,dagens_lunch,Ostgratinerad korv serveras med potatismos,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet3,menu_nutrition
2025,1,4,,,vegetarisk_lunch,Vegetarisk korv serveras med potatismos och ketchup,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet3,menu_nutrition
2025,1,4,2.0,21/1,dagens_lunch,Spaghetti serveras med het sås,skola,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny skola Utveckling.xlsx,Sheet3,menu_nutrition
